复方环磷酰胺片,适用于恶性淋巴瘤、多发性骨髓瘤、淋巴细胞白血病、神母细胞瘤、卵巢癌、乳癌以及各种肉瘤及肺癌等
乌苯美司胶囊,可增强免疫功能，用于抗癌化疗、放疗的辅助治疗，老年性免疫功能缺陷等可配合化疗、放疗及联合应用于白血病、多发性骨髓瘤、骨髓增生异常综合症及造血干细胞移植后，以及其它实体瘤患者
复方环磷酰胺片,适用于恶性淋巴瘤、多发性骨髓瘤、淋巴细胞白血病、神母细胞瘤、卵巢癌、乳癌以及各种肉瘤及肺癌等
胆石片,舒肝利胆、行气止痛用于气滞所致胁痛，症见：胁痛腹胀，阵发绞痛，痛引肩背，胃脘痞满，厌食油腻；胆结石和肝内胆管结石见上述证候者
心脑静片,清心清脑，镇惊安神降低血压，疏通经络，防治中风用于头晕目眩，烦燥不宁，风痰壅盛，言语不清，手足不遂
菊明降压丸,降低血压用于高血压及其引起的头痛、目眩
泛酸钙片,适应症为用于预防和治疗泛酸缺乏症或维生素B族物质缺乏时的辅助治疗
左甲状腺素钠片,各种缺乏甲状腺激素原因的甲状腺功能低减的替代治疗；-预防甲状腺功能正常的甲状腺肿手术后甲状腺肿复发；-治疗甲状腺功能正常的良性甲状腺肿；-抗甲状腺药物治疗甲亢后，甲状腺功能正常时和抗甲状腺药物合用；-甲状腺癌手术后，防止甲状腺癌复发和补充体内缺乏的甲状腺激素；-甲状腺功能抑制试验
轻身消胖丸,益气、利湿，降脂、消胖，用于单纯性肥胖症
排毒清脂胶囊,化瘀降脂，通便消痤用于浊瘀内阻所致的单纯性肥胖，高脂血症，痤疮1.美容：粉刺、痤疮（青春痘）、黄褐斑、皮炎（脂溢性皮炎、酒渣性皮炎—喝酒人群）、高脂血症；2.美体：浊淤内阻引起的单纯性肥胖—减肥
天麻蜜环菌片,定惊，熄风用于眩晕头痛，惊风癫痫，肢体麻木，腰膝酸痛
万氏牛黄清心丸,清热解毒，镇惊安神用于热入心包、热盛动风症，症见高热烦躁、神昏谵语及小儿高热惊厥
谷氨酸片,本品系肝昏迷和某些精神-神经系统疾病(如精神分裂症和癫痫小发作)治疗的辅助用药
桂芍镇痫片,和营卫，清肝胆用于治疗各种发作类型的癫痫
薄芝糖肽注射液,用于进行性肌营养不良，萎缩性肌强直，及前庭功能障碍、高血压等引起的眩晕和植物神经功能紊乱、癫痫、失眠等症
七十味珍珠丸,安神，镇静，通经活络，调和气血，醒脑开窍用于&quot；黑白脉病&quot；、&quot；龙血&quot；不调；中风，瘫痪、半身不遂、癫痫、脑溢血、脑震荡、心脏病、高血压及神经性障碍
丙戊酰胺片,本品为抗癫痫谱广、作用强、见效快而毒性较低的新型抗癫痫药用于治疗各种类型的癫痫
丙戊酸钠口服溶液(无糖),用于治疗全身性及部分发作性癫痫，以及特殊类型的综合症全身性癫痫适用于：失神发作、肌阵挛发作、强直阵挛发作、失张力发作及混合型发作部分性癫痫适用于：简单部分发作；复杂部分性发作；部分继发全身性发作特殊类型综合症：West,Lennox-Gastaut综合症
丙戊酸镁缓释片,用于治疗各型癫痫尤其是以下类型：失神发作；肌阵挛发作；强直阵挛发作；失张力发作；混合型发作；部分性癫痫；简单性或复杂性发作；继发性全身性发作，特殊类型的综合征也可用于治疗双相情感障碍躁狂发作
二十五味珊瑚丸,开窍，通络，止痛用于&ldquo；白脉病&rdquo；，神志不清，身体麻木，头晕目眩，脑部疼痛，血压不调，头痛，癫痫及各种神经性疼痛
托吡酯片,本品用于初诊为癫痫的患者的单药治疗或曾经合并用药现转为单药治疗的癫痫患者
化痔栓,清热燥湿，收涩止血用于大肠湿热所致的内外痔、混合痔疮
泻停封胶囊,清热解毒，燥湿止泻用于腹泻，痢疾，伤食泄泻，脘腹疼痛，口臭，嗳气，急慢性肠炎等症
肠炎宁糖浆,清热利湿，行气用于大肠湿热所致的泄泻，症见大便泄泻、腹痛腹胀；腹泻、小儿消化不良见上述证候者
通舒口爽片,清热除湿，化浊通便用于大肠湿热所致的便秘，口臭，牙龈肿痛
西洛他唑片,改善因慢性动脉闭塞症引起的溃疡、肢痛、冷感及间歇性跛行等缺血性症状。辅助治疗动脉粥样硬化，血栓闭塞性脉管炎，糖尿病所致肢体缺血症，大动脉。
四环素片,1．本品作为首选或选用药物应用于下列疾病：(1)立克次体病，包括流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热(2)支原体属感染(3)衣原体属感染，包括鹦鹉热、性病、淋巴肉牙肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼(4)回归热(5)布鲁菌病(6)霍乱(7)兔热病(8)鼠疫(9)软下疳治疗布鲁菌病和鼠疫时需与氨基糖苷类联合应用2．由于目前常见致病菌对四环素类耐药现象严重，仅在病原菌对本品呈现敏感时，方有指征选用该类药物由于溶血性链球菌多对本品呈现耐药，不宜选用于该类菌所致感染的治疗本品亦不宜用于治疗溶血性链球菌感染和任何类型的葡萄球菌感染3.本品可用于对青霉素类过敏的破伤风、气性坏疽、雅司、梅毒、淋病和钩端螺旋体病以及放线菌属、单核细胞增多性李斯特菌感染的患者
盐酸多西环素片,1.本品可用于下列疾病：(1)立克次体病，如流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热(2)支原体属感染(3)衣原体属感染，包括鹦鹉热、性病、淋巴肉牙肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼(4)回归热(5)布鲁菌病(6)霍乱(7)兔热病(8)鼠疫(9)软下疳治疗布鲁菌病和鼠疫时需与氨基糖苷类联合应用2.由于目前常见致病菌对四环素类耐药现象严重，仅在病原菌对本品敏感时，方有应用指征葡萄球菌属大多对本品耐药3.本品可用于对青霉素类过敏患者的破伤风、气性坏疽、雅司、梅毒、淋病和钩端螺旋体病以及放线菌属、李斯特菌感染4.可用于中、重度痤疮患者作为辅助治疗
盐酸多西环素肠溶胶囊,1.本品作为选用药物之一可用于下列疾病：(1)立克次体病，如流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热；(2)支原体属感染；(3)衣原体属感染，包括鹦鹉热、性病淋巴肉芽肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼；(4)回归热；(5)布鲁菌病；(6)霍乱；(7)兔热病；(8)鼠疫；(9)软下疳治疗布鲁菌病和鼠疫时需与氨基糖苷类联合应用2.由于目前常见致病菌对四环素类耐药现象严重，仅在病原菌对本品敏感时，方有应用指征葡萄球菌属大多对本品耐药3.本品可用于对青霉素类过敏患者的破伤风、气性坏疽、雅司、梅毒、淋病和钩端螺旋体病以及放线菌属、李斯特菌感染4.可用于中、重度痤疮患者作为辅助治疗5.可用于治疗成人牙周炎
盐酸多西环素肠溶胶囊,1.本品作为选用药物之一可用于下列疾病：(1)立克次体病，如流行性斑疹伤寒、地方性斑疹伤寒、洛矶山热、恙虫病和Q热；(2)支原体属感染；(3)衣原体属感染，包括鹦鹉热、性病淋巴肉芽肿、非特异性尿道炎、输卵管炎、宫颈炎及沙眼；(4)回归热；(5)布鲁菌病；(6)霍乱；(7)兔热病；(8)鼠疫；(9)软下疳治疗布鲁菌病和鼠疫时需与氨基糖苷类联合应用2.由于目前常见致病菌对四环素类耐药现象严重，仅在病原菌对本品敏感时，方有应用指征葡萄球菌属大多对本品耐药3.本品可用于对青霉素类过敏患者的破伤风、气性坏疽、雅司、梅毒、淋病和钩端螺旋体病以及放线菌属、李斯特菌感染4.可用于中、重度痤疮患者作为辅助治疗5.可用于治疗成人牙周炎
枸橼酸铋钾片/替硝唑片/克拉霉素片,适用于治疗十二指肠溃疡、胃溃疡(伴有幽门螺旋菌Hp感染者)，特别是复发性及难治性溃疡；慢性胃炎(伴有幽门螺旋菌Hp感染者)，用一般药物治疗无效而症状又较重者
替硝唑胶囊,用于各种厌氧菌感染，如败血症、骨髓炎、腹腔感染、盆腔感染、肺支气管感染、鼻窦炎、皮肤蜂窝组织炎、牙周感染及术后伤口感染。
甲硝唑栓,本品用于治疗阴道毛滴虫病
美辛唑酮栓,消炎止痛药用于痔瘘手术后止痛和内外痔、肛门肿胀、瘘管、肛裂等疼痛的缓解治疗
硝呋太尔制霉素阴道软胶囊,细菌性阴道病、滴虫性阴道炎、念珠菌性外阴阴道炎、阴道混合感染
复方莪术油栓,用于念珠菌性外阴阴道病、滴虫性阴道炎
甲硝唑阴道泡腾片,用于厌氧菌性阴道并滴虫性阴道炎及混合感染
奥硝唑阴道栓,滴虫性阴道炎、厌氧菌感染性阴道炎
替硝唑阴道泡腾片,本品适用于治疗滴虫性阴道炎
替硝唑栓,用于滴虫性阴道炎及细菌性阴道病
醋酸氯己定栓,本品具有广谱抑菌、杀菌作用适用于宫颈糜烂、化脓性阴道炎、霉菌性阴道炎，也适用于滴虫性阴道炎等
硝呋太尔片,1.细菌性阴道病、滴虫性阴道炎、念珠菌阴道炎以及外阴炎2.泌尿系统感染3.消化道阿米巴虫及贾第虫病
双唑泰栓,用于细菌性阴道炎、霉菌性阴道炎、滴虫性阴道炎以及混合感染性阴道炎
苦参碱栓,抗菌消炎药用于滴虫或念珠菌性阴道炎、慢性宫颈炎、亦可用于老年性阴道炎、盆腔炎等
双唑泰阴道泡腾片,用于细菌性阴道病、念球菌性外阴阴道病、滴虫性阴道炎以及细菌、真菌、滴虫混合感染性阴道炎
硝呋太尔制霉素阴道软胶囊,细菌性阴道病、滴虫性阴道炎、念珠菌性外阴阴道炎、阴道混合感染
双唑泰软膏,用于细菌性阴道病、念珠菌性外阴阴道病、滴虫性阴道炎以及细菌、真菌、滴虫混合感染性阴道炎
糖尿乐胶囊,滋阴补肾，益气润肺，和胃生津，调节代谢机能用于消渴症引起的多食、多饮、多尿，四肢无力等症，降低血糖、尿糖
六神丸,清凉解毒，消炎止痛用于烂喉丹痧，咽喉肿痛，喉风喉痈，单双乳蛾，小儿热疖，痈疡疔疮，乳痈发背，无名肿毒
藤黄健骨胶囊,补肾，活血，止痛用于肥大性脊椎炎，颈椎病，跟骨刺，增生性关节炎，大骨节病
抗骨增生片,补肾，活血，止痛用于肥大性脊椎炎，颈椎病，跟骨刺，增生性关节炎，大骨节病
亚硒酸钠片,用于防治缺硒引起的疾病，如克山病，大骨节病等
骨筋丸胶囊,活血化瘀,舒筋通络,祛风止痛用于肥大性脊椎炎，颈椎病，跟骨刺，增生性关节炎，大骨节病等
藤黄健骨丸,补肾，活血，止痛用于肥大性脊椎炎，颈椎病，跟骨刺，增生性关节炎，大骨节病
骨友灵搽剂,活血化瘀，消肿止痛用于骨质增生引起的功能性障碍，软组织损伤及大关节病引起的肿胀，疼痛
骨筋丸片,活血化瘀，舒筋通络，祛风止痛用于肥大性脊椎炎，颈椎病、跟骨刺，增生性关节炎，大骨节病等
阿昔洛韦滴眼液,抗病毒药用于单纯疱疹性角膜炎
更昔洛韦眼用凝胶,单纯疱疹病毒性角膜炎
喷昔洛韦乳膏,口唇或面部单纯疱疹、生殖器疱疹
喷昔洛韦乳膏,口唇或面部单纯疱疹、生殖器疱疹
阿拉坦五味丸,祛“赫依、协日”病，健胃，助消化。胃肠炽热，宿食不消，肝胆热症，黄疽。
克拉霉素胶囊,适用于克拉霉素敏感菌所引起的下列感染：1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等5．也用于军团菌感染，或与其他药物联合用于鸟分枝杆菌感染、幽门螺杆菌感染的治疗
克拉霉素分散片,适用于克拉霉素敏感菌所引起的下列感染：1．鼻咽感染：扁桃体炎、咽炎、鼻窦炎2．下呼吸道感染：急性支气管炎、慢性支气管炎急性发作和肺炎3．皮肤软组织感染：脓疱病、丹毒、毛囊炎、疖和伤口感染4．急性中耳炎、肺炎支原体肺炎、沙眼衣原体引起的尿道炎及宫颈炎等5．也用于军团菌感染，或与其他药物联合用于鸟分枝杆菌感染、幽门螺杆菌感染的治疗
头孢泊肟酯片,适用于对本品敏感的葡萄球菌属、链球菌属、肺炎球菌、淋球菌、卡他布兰汉氏菌、大肠杆菌、克雷伯氏杆菌属、变形杆菌属（奇异变形杆菌、普通变形杆菌、雷氏普罗威登斯菌、无恒普罗威登斯菌）、枸橼酸杆菌属、肠杆菌属、流感嗜血杆菌等引起的下述感染症：1.呼吸系统感染：如肺炎、急性支气管炎、慢性支气管炎、咽喉炎（咽喉脓肿）、扁桃体炎（扁桃体周围炎、扁桃体周围脓肿）、支气管扩张症（感染时）、慢性呼吸道疾患继发感染等2.泌尿生殖系统感染：如肾盂肾炎、膀胱炎、淋菌性尿道炎、前庭大腺炎、前庭大腺脓肿等3.皮肤软组织感染：如毛囊炎（包括脓疱性痤疮）、疖、疖肿症、痈、丹毒、蜂窝织炎、淋巴管（结）炎、瘭疽、化脓性甲沟（周）炎、皮下脓肿、汗腺炎、簇状痤疮、感染性粉瘤、肛门周围脓肿等4.耳鼻喉科感染：如中耳炎、副鼻窦炎等5.其它：如乳腺炎等
头孢泊肟酯胶囊,本品为适用于敏感菌引起的下列感染：1.上呼吸道感染：例如：耳、鼻和喉部感染，包括急性中耳炎、鼻窦炎、扁桃体炎和咽喉炎等；2.下呼吸道感染：例如：社区获得性肺炎、慢性支气管炎急性发作；3.单
盐酸曲美他嗪片,心绞痛发作的预防性治疗，眩晕和耳鸣的辅助性对症治疗
安神补心胶囊,养心安神用于心悸失眠，头晕耳鸣
杞菊地黄口服液,滋肾养肝用于肝肾阴亏的眩晕、耳鸣、目涩畏光、视物昏花
逐瘀通脉胶囊,破血逐瘀，通经活络主治血瘀型眩晕证，症见眩晕、头痛耳鸣、舌质暗红、脉沉涩
天麻胶囊,祛风除湿，舒筋通络，活血止痛用于肢体拘挛，手足麻木，腰腿酸痛
益气聪明丸,益气升阳，聪耳明目用于耳聋耳鸣，视物昏花
首乌丸,补肝肾，强筋骨，乌须发用于肝肾两虚，头晕目花，耳鸣，腰痠肢麻，须发早白；亦用于高脂血症
龙胆泻肝丸,清肝胆，利湿热用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤涩痛，湿热带下
丙酸氟替卡松吸入气雾剂,适用于成人及4岁和4岁以上儿童哮喘的预防性治疗
多动宁胶囊,滋养肝肾，开窍，宁心安神用于肝肾阴虚所致儿童多动症之多动多语，冲动任性，烦急易怒等
氟康唑胶囊,本品主要用于以下适应症中病情较重的患者1.念珠菌病用于治疗口咽部和食道念珠菌感染；播散性念珠菌病，包括腹膜炎、肺炎、尿路感染等；念珠菌外阴阴道炎。尚可用于骨髓移植患者接受细胞毒类药物或放射治疗时，预防念珠菌感染的发生。2.隐球菌病用于治疗脑膜以外的新型隐球菌病；治疗隐球菌脑膜炎时，本品可作为两性霉素B联合氟胞嘧啶初治后的维持治疗药物。3.球孢子菌病。4.本品亦可替代伊曲康唑用于芽生菌病和组织胞浆菌病的治疗。
桂林西瓜霜胶囊,清热解毒，消肿止痛用于咽喉肿痛，口舌生疮，牙龈肿痛或出血，急慢性咽炎，扁桃体炎，口腔溃疡，轻度烫火伤
甲氨蝶呤片,（1）各型急性白血病，特别是急性淋巴细胞白血病、恶性淋巴瘤、非何杰金氏淋巴瘤和蕈样肉芽肿、多发性骨髓病；（2）头颈部癌、肺癌、各种软组织肉瘤、银屑病；（3）乳腺癌、卵巢癌、宫颈癌、恶性葡萄胎、绒毛膜上皮癌、睾丸癌
依托泊苷软胶囊,主要用于治疗小细胞肺癌,恶性淋巴瘤，恶性生殖细胞瘤，白血病，对神经母细胞瘤，横纹肌肉瘤，卵巢癌，非小细胞肺癌,胃癌和食管癌等有一定疗效
六甲密胺胶囊,本品用于卵巢癌、SCLC、恶性淋巴瘤、子宫内膜癌的联合化疗，对卵巢癌及SCLC疗效尤佳
甲氨蝶呤片,（1）各型急性白血病，特别是急性淋巴细胞白血病、恶性淋巴瘤、非何杰金氏淋巴瘤和蕈样肉芽肿、多发性骨髓病；（2）头颈部癌、肺癌、各种软组织肉瘤、银屑病；（3）乳腺癌、卵巢癌、宫颈癌、恶性葡萄胎、绒毛膜上皮癌、睾丸癌
头风痛丸,祛风止痛用于偏头痛，眉棱骨痛，额窦炎
小青龙合剂,流行性感冒
午时茶颗粒,祛风解表，化湿和中本品用于外感风寒、内伤食积证，症见恶寒发热、头痛身楚、胸脘满闷、恶心呕吐、腹痛腹泻
伤风停片,发散风寒用于外感风寒，恶寒发热，头痛，鼻塞，鼻流清涕，肢体酸重，喉痒咳嗽，咳嗽痰清稀，舌质淡红，苔薄白，脉浮紧，及上呼吸道感染，感冒鼻炎等
小青龙颗粒,中成药名为解表剂，具有解表化饮，止咳平喘之功效主治风寒水饮，恶寒发热，无汗，喘咳痰稀
藿香正气丸,解表化湿，理气和中用于暑湿感冒，头痛身重胸闷，或恶寒发热，脘腹胀痛，呕吐泄泻
藿香正气胶囊,解表化湿，理气和中用于外感风寒，内伤湿滞，头痛昏重，胸膈痞闷，脘腹胀痛，呕吐泄泻
参苏丸,益气解表，疏风散寒，祛痰止咳用于身体虚弱、感受风寒所致感冒，症见恶寒发热、头痛鼻塞、咳嗽痰多、胸闷呕逆、乏力气短
藿香正气片,解表化湿，理气和中用于暑湿感冒，头痛身重胸闷，或恶寒发热，脘腹胀痛，呕吐泄泻
六合定中丸,本品祛暑除湿，和中消食本品用于夏伤暑湿,宿食停滞,寒热头痛,胸闷恶心,吐泻腹痛
藿香祛暑软胶囊,祛暑化湿，解表和中用于内蕴湿滞、受暑感寒引起的恶寒发热、头痛无汗、四肢酸懒、恶心呕吐、腹痛腹泻
九味羌活丸,解表，散寒，除湿。用于外感风寒挟湿导致的恶寒发热无汗，头九味羌活丸痛且重，肢体酸痛。
复方氨酚烷胺胶囊,适应症为用于缓解普通感冒及流行性感冒引起的发热、头痛、鼻塞、咽痛等症状，也可用于流行性感冒的预防和治疗
藿香祛暑水,祛暑化湿，解表和中用于内蕴湿滞，受暑感寒引起的恶寒发热，头痛无汗，四肢酸懒，恶心呕吐，腹痛腹泻
三宝胶囊,补肾填精，养心安神用于肾精亏虚、心血不足所致的腰酸腿软、阳痿遗精、头晕眼花、耳鸣耳聋、心悸失眠、食欲不振
耳聋左慈丸,滋肾平肝用于肝肾阴虚，耳鸣耳聋，头晕目眩
愈风宁心片,解痉止痛，增强脑及冠脉血流量用于高血压头晕，头痛，颈项疼痛，冠心病，心绞痛，神经性头痛，早期突发性耳聋等症
龙胆泻肝丸,清肝胆，利湿热用于肝胆湿热，头晕目赤，耳鸣耳聋，耳肿疼痛，胁痛口苦，尿赤涩痛，湿热带下
补肾益脑胶囊,本品补肾益气，养血生精用于气血两虚，肾虚精亏所致的心悸气短，失眠健忘,盗汗，腰腿酸软，耳鸣耳聋
龙胆泻肝片,清肝胆，利湿热用于肝胆湿热所致的头晕目赤，耳鸣耳聋，耳部疼痛，胁痛口苦
黄豆苷元胶囊,本品为心脑血管治疗药。用于高血压病及症状性高血压、冠心病、心绞痛；心肌梗死；脑血栓；心律失常；眩晕症；突发性耳聋；于妇女更年期综合征。
通窍耳聋丸,清热泻火，利湿通便用于肝胆火盛，头眩目胀，耳聋蝉鸣，耳底肿痛，目赤口苦，胸膈满闷，大便燥结
泻青丸,清肝泻火用于耳鸣耳聋，口苦头晕，两胁疼痛，小便赤涩
复方金银花颗粒,清热解毒，凉血消肿用于风热感冒，咽炎，扁桃体炎，目痛，牙痛及痈肿疮疖
抗感解毒颗粒,清热解毒，凉血消肿用于风热感冒，痄腮及病毒引起的流感
复方板蓝根颗粒,清热解毒，凉血。用于风热感冒，咽喉肿痛。
抗病毒口服液,清热祛湿，凉血解毒。用于风热感冒，温病发热及上呼吸道感染，流感、腮腺炎，病毒感染疾患。
复方穿心莲片,本品清热解毒，利湿。本品用于风热感冒，咽喉疼痛，湿热泄泻。
桑菊感冒片,疏风清热，宣肺止咳用于风热感冒初起，头痛，咳嗽，口干，咽喉痛
双黄连口服液,疏风解表，清热解毒用于外感风热所致的感冒，症见发热、咳嗽、咽喉痛
双黄连胶囊,清热解毒用于风热感冒发热，咳嗽，咽痛
夏桑菊颗粒,流行性感冒,头痛,感冒,耳鸣
感冒清片,适应症疏风解表，清热解毒用于风热感冒，发烧，头痛，鼻塞流涕，喷嚏，咽喉肿痛，全身酸痛等症
复方金银花颗粒,清热解毒，凉血消肿用于风热感冒，咽炎，扁桃体炎，目痛，牙痛及痈肿疮疖
小儿感冒颗粒,疏风解表，清热解毒用于小儿风热感冒，症见发热、头胀痛、咳嗽痰黏、咽喉肿痛；流感见上述证候者
感冒清热颗粒,疏风散寒，解表清热用于风寒感冒，头痛发热，恶寒身痛，鼻流清涕，咳嗽咽干
感冒清热颗粒,疏风散寒，解表清热用于风寒感冒，头痛发热，恶寒身痛，鼻流清涕，咳嗽咽干
感冒清热颗粒,疏风散寒，解表清热。用于风寒感冒，头痛发热，恶寒身痛，鼻流清涕，咳嗽咽干。
四季感冒片,清热解表用于四季风寒感冒，特别适用于体弱者，妊娠妇女因感冒引起的发热头痛，鼻流清涕，咳嗽口干，咽喉疼痛，恶心厌食等
四季感冒胶囊,清热解表用于四季风寒感冒引起的发热头痛，鼻流清涕，咳嗽口干，咽喉疼痛，恶心厌食
感冒清热软胶囊,疏风散寒，解表清热用于风寒感冒，头痛发热，恶寒身痛，鼻流清涕，咳嗽咽干
姜枣祛寒颗粒,发散驱寒，和胃温中，用语风寒感冒，畏寒疼痛
小儿至宝丸,本品功效为疏风镇惊，化痰导滞用于小儿风寒感冒，停食停乳，发热鼻塞，咳嗽痰多，呕吐泄泻，惊悸抽搐
羚羊感冒片,清热解表用于流行性感冒，伤风咳嗽，头晕发热，咽喉肿痛
感冒清热软胶囊,疏风散寒，解表清热用于风寒感冒，头痛发热，恶寒身痛，鼻流清涕，咳嗽咽干
感冒疏风片,辛温解表，宣肺和中用于风寒感冒，发热咳嗽，头痛怕冷，鼻流清涕，骨节酸痛，四肢疲倦
感冒疏风丸,辛温解表，宣肺和中。用于风寒感冒，发热咳嗽，头痛怕冷，鼻流清涕，骨节酸痛，四肢疲倦。
感冒清热颗粒,疏风散寒，解表清热用于风寒感冒，头痛发热，恶寒身痛，鼻流清涕，咳嗽咽干
黄藤素软胶囊,清热解毒用于妇科炎症，菌痢，肠炎，呼吸道感染及泌尿道感染，外科感染，眼结膜炎
黄藤素分散片,清热解毒用于妇科炎症，菌痢，肠炎，呼吸道及泌尿道感染，外科感染，眼结膜炎
金刚藤颗粒,清热解毒，消肿散结。用于附件炎、附件炎性包块。
宫炎康颗粒,活血化瘀，解毒消肿用于慢性盆腔炎
黄藤素软胶囊,清热解毒用于妇科炎症，菌痢，肠炎，呼吸道感染及泌尿道感染，外科感染，眼结膜炎
黄藤素软胶囊,清热解毒用于妇科炎症，菌痢，肠炎，呼吸道感染及泌尿道感染，外科感染，眼结膜炎
花红片,清热解毒，燥湿止带，祛瘀止痛用于湿热瘀滞所致带下病、月经不调，症见带下量多、色黄质稠、小腹隐痛、腰骶酸痛、经行腹痛；慢性盆腔炎、附件炎见上述证候者
乳酸菌素片,用于肠内异常发酵、消化不良、肠炎和小儿腹泻。
盐酸洛哌丁胺胶囊,止泻药，用于各种病因引起的急、慢性腹泻用于回肠造瘘术病人可减少排便体积及次数，增加大便稠硬度
蒙脱石散(草莓味),成人及儿童急、慢性腹泻用于食道、胃、十二指肠疾病引起的相关疼痛症状的辅助治疗，但蒙脱石散(草莓味)不作解痉剂使用
复方嗜酸乳杆菌片,用于肠道菌群失调引起的肠功能紊乱，如急性腹泻等
鞣酸蛋白酵母散,用于儿童肠炎或消化不良引起的腹泻
婴儿健脾散,健脾、消食、止泻用于消化不良，乳食不进，腹胀，大便次数增多
乳酸菌素颗粒,本品用于肠内异常发酵.消化不良.肠炎和小儿腹泻.
八宝惊风散,祛风化痰，退热镇惊用于小儿惊风，发烧咳嗽，呕吐痰涎
连翘败毒片,清热解毒，消肿止痛。用于疮疖溃烂，灼热发烧，流脓流水，丹毒疱疹，疥癣疼痒。
乙肝清热解毒胶囊,清肝利胆，利湿解毒用于肝胆湿热引起的黄疸（或无黄疸）、发烧（或低烧）口干苦或口粘臭，厌油，胃肠不适，舌质红，舌苔厚腻，脉弦滑数等；
感冒解毒灵颗粒,解表散寒，宣肺止咳，清热解毒用于感冒头痛发烧，鼻塞流涕，咳嗽咽痛，肢体酸痛，亦可作防治流感常备药
通宣理肺片,发汗解表用于风寒咳嗽，气喘发烧，头疼无汗，鼻塞不通，周身作疼
小儿咳喘灵颗粒,宣肺、清热，止咳、祛痰用于上呼吸道感染引起的咳嗽
小儿清肺八味丸,清肺热，止咳定喘用于小儿肺热，发烧，咳嗽，气促，瘟疫热盛
精制银翘解毒片,清热散风，解表退烧用于流行性感冒，发冷发烧，四肢酸懒，头痛咳嗽，咽喉肿痛
解热感冒片,清热解表用于外感风寒引起的头痛，鼻塞流涕，发烧怕冷，咳嗽音哑，咽喉干痛
感冒清胶囊,疏风解表，清热解毒用于风热感冒，发烧，头痛，鼻塞流涕，喷嚏，咽喉肿痛，全身酸痛等症
益肾十七味丸,清肾热，消粘，固精用于肾寒肾热诸症，腰膝疼痛，梦遗滑精，睾丸肿大
氧氟沙星眼膏,适用于治疗细菌性结膜炎、角膜炎、角膜溃疡、泪囊炎、术后感染等外眼感染
甲硝唑呋喃唑酮栓,用于宫颈炎、宫颈糜烂、滴虫性阴道炎、细菌性阴道炎、霉菌性阴道炎也可用于盆腔炎、附件炎
金刚藤胶囊,清热解毒，消肿散结用于湿热下注所致的带下量多、黄稠，经期腹痛；慢性盆腔炎、附件炎或附件炎性包块见上述症候者
金刚藤糖浆,清热解毒，消肿散结用于附件炎和附件炎性包块及妇科多种炎症
妇乐颗粒,清热凉血，活血化瘀，消肿止痛用于急性盆腔炎、急性附件炎、急性子宫内膜炎等引起的带下、腹痛
板蓝根颗粒,清热解毒用于病毒性感冒，咽喉肿痛
妇乐片,清热凉血，消肿止痛用于盆腔炎、附件炎、子宫内膜炎等引起的带下，腹痛
金鸡片,清热解毒，健脾除湿，通络活血用于湿热下注引起的附件炎,子宫内膜炎，盆腔炎等症
乙酰螺旋霉素片,适用于敏感葡萄球菌、链球菌属和肺炎链球菌所致的轻、中度感染，如咽炎、扁桃体炎、鼻窦炎、中耳炎、牙周炎、急性支气管炎、慢性支气管炎急性发作、肺炎、非淋菌性尿道炎、皮肤软组织感染，亦可用于隐孢子虫病、或作为治疗妊娠期妇女弓形体病的选用药物
