牙齿黑斑,无
牙龈萎缩,无
牙体损伤,无
前囟饱满,无
婴儿喂养困难,无
反复高热,无
持续性弛张热,无
腋下淋巴肿大,无
红细胞增多-高粘滞度,无
声门短而窄,无
喉头痉挛,无
迷走神经兴奋,无
性上瘾,无
五心烦热,无
心悸怔忡,无
多梦,无
尿血,无
小儿尿血,无
无痛性尿血,无
排尿疼痛,无
持续性咳嗽,无
鼻翼扇动,无
高热不退,无
阴毛早发育,无
乳房早发育,无
颈内动脉创伤性血栓,无
室间隔缺损,无
心脏杂音,无
颞部疼痛,无
夜惊,无
菱形-现象,无
挛缩性瘢痕,无
泌尿系统感染,无
反复发烧,无
维生素D缺乏,无
粘膜充血,无
变应性鼻炎,无
囟门闭合晚,无
串珠肋,无
肝内淤胆,无
心音微弱,无
皮肤边缘翘起,无
腕关节向尺侧偏斜时桡侧出现剧痛,无
脓气胸,无
颈背部肌肉痉挛,无
吞咽发呛,无
心音异常,无
睾丸疼痛,无
阴囊水肿,无
习惯性尿裤,无
儿童抽动症,无
强迫性头颈倾斜畸形,无
腰酸,无
局部皮肤变紧,无
皮肤绷紧肥厚失去弹性,无
眼干,无
腮腺肿大,无
脚底干裂,无
腮腺肿胀,无
眉弓疼痛,无
颞骨隆起,无
上腹弥漫性压痛,无
脑缺血,无
心源性晕厥,无
心脏骤停,无
心脏猝死,无
心脏肥大,无
新生儿心力衰竭,无
粪便黑色并带有血液,无
肠管出血,无
吐酸,无
新生儿腹胀,无
瘤块压迫,无
瘤体牵拉,无
弥漫性血管角化,无
红色或紫色，稍高起的丘疹或结节,无
蓝色、蓝灰色或蓝黑色丘疹,无
经期出血,无
慢性腹痛,无
消化道激惹,无
短颈,无
方肩畸形,无
情绪性厌食,无
生理性厌食,无
全身感染中毒症状,无
皮窦道,无
肋间隙可有压痛,无
心电图异常,无
死产,无
腓肠肌痉挛性疼痛,无
皮温降低,无
小腿下部色素沉着、脱屑、湿疹,无
呻吟,无
食管瘘,无
婴儿臀部红,无
脉率增快,无
收缩期震颤,无
梅毒肝,无
病理性黄疸,无
开放性神经管缺陷,无
指甲嵌入肉,无
掌跖角化过度,无
指(趾)甲增厚,无
阻塞性黄疸,无
肝大而硬,无
免疫功能障碍,无
出生后即有持续青紫,无
血管畸形,无
颈性眩晕,无
易跌倒,无
蹒跚步态,无
肌肉假肥大,无
强直性肌张力增高,无
醉汉步态,无
感觉分离,无
步态异常,无
纤维渗出物,无
肠蠕动减少,无
阵发性夜间呼吸困难,无
粪便嵌塞,无
急性肠扭转,无
嗅觉倒错,无
嗅觉过敏,无
神经失用,无
大疱（含脓性液体）,无
黏液囊肿,无
猩红热样皮疹,无
消化道憩室,无
气息异常,无
面容呈灰色,无
陶奇感染,无
肝郁气滞,无
足趾发凉怕冷，呈苍白色或紫红色,无
指（趾）麻木,无
甲胎蛋白增高,无
钙化灶,无
微脉,无
湿咳,无
红斑样皮疹,无
凹陷瘢痕,无
多发性结节,无
憩室出血,无
血缺氧,无
反复呕血,无
柏油便,无
头皮结痂,无
口唇泛黑,无
骨骼肿块,无
骨及软组织肥大,无
脑痉挛,无
颈强直,无
导水管周围受损,无
眼眶缩小,无
眼面痛,无
肢端凉,无
小便淋漓,无
尿液中有稠厚胶样物,无
皮肤黏膜出血,无
内脏出血,无
停止排气,无
母婴ABO血型不合,无
重度黄疸,无
核黄疸,无
新生儿贫血,无
血小板增多,无
微血栓形成,无
心包积液体征,无
脑灰质异常,无
心排血量减少,无
不排胎便,无
新生儿便秘,无
涩脉,无
鼻痒,无
鼻内发痒,无
器质性精神障碍,无
舌咽神经痛或其他内脏病引起的晕厥,无
晕血,无
静脉出血,无
踝阵挛,无
抬举性搏动,无
瞳孔异常,无
颅神经麻痹,无
齿龈肿胀,无
性欲减退,无
快感缺乏,无
阴道干涩,无
点头征,无
摇头转颈,无
局部肢体抽动,无
口唇青紫,无
新生儿发绀,无
惊跳,无
婴儿睡觉摇头,无
垂体功能减退,无
膝后肿胀疼痛，活动受限,无
足底凸起,无
柠檬色痰,无
铁锈色痰,无
弛张热,无
右下腹可触及柔软腊肠样肿块,无
腹部“气串样”肿块,无
全腹痛,无
口唇和甲床略带青紫,无
肠蠕动减慢,无
肠壁水肿增厚,无
阵发性腹痛,无
肠狭窄,无
肝炎导致的化脓结痂,无
新生儿全身水肿,无
身体的低垂部位水肿,无
气虚不摄,无
元气虚陷,无
倦怠肢冷,无
腓肠肌拉伤,无
骨密度增加,无
腓骨肌对称萎缩逐渐向上发展,无
肢体增长、增粗过度,无
开放性损伤,无
小血管纤维性坏死,无
痣细胞,无
肝功能受损,无
跖部纤维痛,无
腋部肿块,无
表皮角化,无
三凹征,无
毛囊角栓,无
心肌缺血,无
组织细胞增生,无
血管增生,无
肝下垂,无
假日心脏综合征,无
口干舌燥,无
口干渴难忍,无
淋巴结退化,无
胆道蛔虫症,无
室颤,无
角膜有菌苔或溃疡,无
情绪性进食,无
重度肥胖,无
遗传性肥胖,无
腿脚浮肿,无
听阈上升,无
招风耳,无
中枢性耳聋,无
听觉障碍,无
心包纤维增厚,无
背部有隐约麻痛不适,无
囟门跳动,无
反复发作性头痛,无
表情淡漠,无
头沉,无
三角头畸形,无
晨起前额疼，午后减轻,无
烧伤创面粪臭味分泌物,无
发育性畸形,无
面部皮肤有结节状增生,无
颌下腺肿大,无
胸膜转移,无
关节囊松弛,无
脊柱后突,无
头颅增大,无
蓝巩膜,无
呼吸道阻塞,无
软组织肿胀,无
张口困难,无
强迫恐怖症,无
儿童退缩行为,无
腰椎不稳,无
湿疣,无
子宫内膜异位,无
指甲很短,无
肌肉压痛,无
侧肋骨痛,无
舌生疮,无
口腔糜烂,无
舌尖红绛,无
红斑鳞屑,无
浅表淋巴结肿大,无
体重增加,无
颈部酸痛,无
颈部僵硬,无
颈椎分节异常,无
瞳孔大小不等,无
硬下疳,无
心脏破裂,无
心脏转移,无
突发的右侧心衰,无
杨梅样舌,无
食管气管瘘,无
食管闭锁,无
气道和食管之间的瘘管,无
血运障碍,无
肛门括约肌松弛,无
肛门外翻,无
脱肛,无
小便清长,无
舌苔薄白,无
股三角区压痛,无
下腔静脉血栓形成,无
非对称性紧张性颈反射,无
恐水症,无
胸廓异常,无
胸部挫伤,无
吸气时胸口痛,无
小儿的异嗜症状,无
浅表淋巴结进行性肿大,无
肢体障碍,无
气管隆突以上的损伤,无
酮症酸中毒,无
蔷薇疹样皮疹,无
干性坏疽,无
湿性坏疽,无
腰背酸痛,无
足趾皮肤发黑,无
婴幼儿抽风,无
新生儿皮肤薄,无
进食异常,无
免疫力降低,无
无月经来潮,无
子宫小,无
眼球运动偏斜扭转,无
面色灰暗,无
免疫力下降,无
声带麻痹,无
肠闭锁,无
回肠重复畸形,无
性发育慢,无
夏季厌食症,无
四肢抽搐,无
细胞外液减少,无
小儿前囟凹陷,无
谵妄,无
腋窝痛,无
胸壁疼痛,无
静脉血流滞缓,无
脉搏细速,无
心包破损伤,无
心脏穿透性损伤,无
血沉增速,无
咽喉部充血,无
犬吠样咳嗽,无
深睡眠症,无
发作性睡眠,无
眼睑痉挛,无
口渴喜饮,无
溃疡疼痛,无
逆行性遗忘,无
气不摄血,无
脾阳虚,无
表情迟钝,无
皮质功能减退,无
搔痒无度,无
胸锁乳突肌附着处压痛,无
神经性耳聋,无
迁徙性浅静脉血栓形成,无
静脉回流障碍,无
排气障碍,无
两眼干涩,无
眼睛刺痛,无
眼睛发红,无
手指麻痛,无
手指发僵疼痛,无
深黄色或带绿色的水样便,无
胸膈间烧灼嘈杂感,无
拔牙后出血不止,无
血肿形成,无
关节腔内出血,无
脑水肿,无
痉挛性偏瘫步态,无
动脉出血,无
回盲瓣功能不全,无
心理性性功能障碍,无
呼吸抑制,无
面色青紫,无
尿渗透压下降,无
失水,无
气机不畅,无
右胸痛,无
胸骨压痛,无
水疱或大疱损害,无
黄色发亮结痂,无
情绪起伏大,无
非对称性关节痛,无
心源性胸痛,无
一过性脑缺血,无
木僵,无
缺碘,无
甲状腺肿大,无
甲状腺功能低下,无
眼距宽阔,无
小头,无
高腭弓,无
脂肪浸润,无
脂肪组织增生肥大,无
指鼻不准,无
皮肤黏膜苍白,无
齿龈增生,无
一咳嗽胸口就疼,无
咽喉干燥及灼热感,无
不能屈膝,无
青少年膝痛,无
膝及小腿部有广泛的瘀血斑,无
性发育停顿,无
睾丸增大和变硬,无
强迫性头位,无
构音不清,无
持物不稳,无
极重度精神发育迟滞,无
重度精神发育迟滞,无
髋、膝、肘部呈屈曲畸形,无
骨转移,无
PAS染色阳性,无
皮下脂肪粒,无
软骨内骨化,无
肺过度充气,无
奇脉,无
关节松弛,无
腕征,无
暴牙,无
口齿不清,无
颌骨错位,无
腹壁静脉怒张,无
吻合口并发症,无
复合性溃疡,无
季节性浅红斑片,无
神昏气促,无
水气胸,无
眼角膜反射消失,无
眼眶异物,无
眼干涩酸胀，易疲劳,无
晶状体青光眼斑,无
烂眼边,无
光感性皮肤损害,无
支气管平滑肌痉挛,无
说话时字词不能连续,无
腹股沟疼痛,无
脐部有一半球形肿块,无
满月脸,无
前臂细小,无
眼睑异物,无
眼球不能随意动,无
眼眶疼痛,无
口淡不渴,无
四肢不温,无
肝内胆管结石,无
高眼压,无
便血鲜红,无
巩膜黄染,无
小三阳,无
上唇附近，鼻旁沟和眼睑的丘疹或结节,无
黄色结节,无
剧痒的疣状结节,无
脂膜炎,无
肌肉出血,无
腹腔出血,无
晚霞样或夕照样眼底,无
恶臭便,无
颈椎痛,无
口中有金属甜味,无
阴茎短,无
睾丸发育不全,无
痛性阴茎勃起,无
腹痛伴恶心、呕吐,无
认知功能障碍,无
失读,无
学习困难,无
注意力缺乏多动症,无
足踝部光滑圆形的包块,无
腿外侧质软半球形包块,无
圆形或卵圆形丘疹或结节,无
肋骨痛,无
纵隔纤维化,无
髋内翻,无
下肢外展,无
臀肌萎缩,无
皮肤出血斑,无
拔牙后伤口经久不愈,无
肌无力危象,无
面肌无力,无
口角下垂,无
流口水,无
呼吸不规则,无
骨髓的发育异常,无
腹式反常呼吸,无
性施虐癖,无
窥淫癖,无
恋兽癖,无
性受虐癖,无
胃热疼痛,无
胃酸过多,无
眼屎多,无
眼睛痒,无
新生儿眼屎多,无
目垢增多,无
心室纤颤,无
老年人小腿浮肿,无
躯干畸形弯曲,无
暴饮暴食,无
贪食,无
贪食行为,无
交替性暴食厌食,无
限局性巩膜膨隆肿物,无
虹膜发炎,无
先天性虹膜缺乏,无
身痛,无
间歇性尿蛋白,无
黏液尿,无
绞痛,无
软腭浅表溃疡,无
川字纹,无
脾胃湿热,无
易疲乏,无
结肠梗阻,无
重度烧伤,无
睾丸萎缩,无
肝昏迷,无
甲状腺结节,无
甲状腺机能亢进,无
乳痛症,无
韧带断裂,无
撕脱骨折,无
韧带拉伤,无
心源性呼吸窘迫,无
阴蒂肥大,无
打喷嚏,无
新生儿鼻塞,无
流清涕,无
乳头肌断裂,无
眼胀,无
耀光感,无
眨眼不止,无
异嗜酸癖,无
小儿明显瘦小,无
仰卧呼吸,无
呼吸功能衰竭,无
生理性黄疸,无
盘状红斑,无
女性性器官反应缺乏,无
幻听,无
下肢浅静脉曲张,无
下肢无力,无
免疫缺陷,无
伸臂握手疼痛,无
肩关节活动受限,无
刺痛,无
窜痛,无
脑衰弱综合征,无
情绪不宁,无
口有溴味及咸味,无
巨输尿管症,无
口舌生疮,无
剧烈运动后哮喘,无
血虚眩运,无
唇甲色淡,无
虚烦失眠,无
言语紊乱,无
肺含水量增加,无
肠鸣欲便,无
冷汗,无
肋间肩胛带疼痛,无
强迫观念,无
尿道内虫咬感或阴道内虫爬感,无
肛门疼痛,无
粪便量少,无
肺纤维化,无
白色念珠菌感染,无
口腔黏膜纤维化,无
单侧面部萎缩,无
嘴角降肌发育不良,无
面部畸形,无
骨缝分开,无
下肢呈剪刀步态,无
胸部隐痛,无
压榨样绞痛,无
晨僵,无
气滞,无
里急后重,无
贫血貌,无
溶血性黄疸,无
口、眼、生殖器损害,无
反复生殖器溃疡,无
双相型体温,无
脉濡弱,无
皮肤湿冷,无
脉搏细弱甚至不能清楚触及,无
神经性厌食,无
绞窄性肠梗阻,无
夜尿增多,无
桡骨头发育不良,无
腕关节桡侧部位的疼痛,无
曲棍球棒手,无
桡骨茎突剧痛,无
血虚,无
阴血亏损,无
芤脉,无
血管性头痛,无
一侧乳头萎缩，另侧水肿,无
胸膜摩擦音,无
睡眠时睑闭合不全,无
指(趾)甲点状凹陷,无
关节强硬,无
头部及眼后部疼痛并能听到连续不断的隆隆声,无
眨眼率减少,无
夕阳综合征,无
毒蕈碱样症状,无
肌肉跳动,无
全身紧束感,无
消化道狭窄,无
纵隔阴影,无
胸腺高度萎缩,无
纵隔淋巴结增生,无
心脏“偷停”感,无
劳累后心悸,无
阴道口局部红肿热痛,无
毛发增多,无
面部多毛,无
青光眼斑,无
瞳孔部分阻滞,无
眼睑闭合障碍,无
绿风内障,无
牵涉痛,无
神经根激惹症状,无
XV-现象,无
XA-现象,无
指甲异常,无
指（趾）甲颜色改变,无
动脉血氧饱和度降低,无
胃肠动力差,无
食物在胃的通过障碍,无
十二指肠有切迹或狭窄,无
产后下腹坠痛或阴道坠胀感,无
阴道裂伤,无
阴道粘连,无
嗜酸性粒细胞增多,无
肠麻痹,无
白带增多,无
阴道持续少量流血,无
毒血症,无
惊恐发作,无
喉头水肿,无
强迫行为,无
病理性骨折,无
眼球穿孔,无
眼张不开,无
巩膜穿孔,无
角质层过度增厚,无
皮面上针头大小瘙痒点,无
肚脐痒,无
心理伤害,无
咽部灼热疼痛,无
咽部苹果酱样结节,无
咽部充血,无
咽部溃疡,无
无瘙痒，无肝胆疾病的皮肤黄染,无
急性阴道感染,无
肝脏病变弥漫,无
肝淤血,无
耳闷,无
踝部及足背水肿,无
牙龈痛,无
齿龈炎,无
牙周袋形成,无
牙龈溢脓,无
能力减退感,无
躁狂与昏睡交替,无
思考困难感,无
假笑,无
颜面的火焰状母斑,无
脐湿,无
婴幼儿脐部有肿物突出,无
婴幼儿外阴疼痛,无
皮肤肉芽肿,无
婴儿睡觉前哭闹,无
进行性肉芽性溃疡坏死,无
肛周皮肤潮红,无
排便困难,无
盆腔坠痛,无
括约肌功能障碍,无
额头皱纹突然增加,无
眼嘴的细小皱纹,无
磨牙后垫红肿,无
乳腺肥大,无
乳头发炎,无
肝叶萎缩,无
肝星状细胞增生,无
牙龈肿胀,无
牙的咀嚼磨损,无
牙齿缝隙大,无
牙齿小且无光泽,无
手足烦热,无
苔少,无
午后潮热,无
情感暴发,无
癔症步态,无
狂笑,无
头皮下血肿,无
舌口及咽部烧灼感,无
咽部粘膜弥漫充血,无
睡觉时突然抽搐一下,无
新生儿抽搐,无
胸骨下端压痛,无
淋巴管破裂,无
绝经,无
绝经后出血,无
肾阴阳两虚,无
伏脉,无
阴茎损伤,无
阴茎疼痛,无
眼球移位,无
干性皮肤,无
结膜干燥斑,无
横结肠移位,无
上腹及腰背部有“束带感”,无
尿道口疼,无
阑尾感染,无
牙齿结构异常,无
牙齿数目过剩,无
鼻子黄色或棕色,无
QRS波宽大畸形,无
癌性疼痛,无
视网膜水肿,无
黄绿稀溏,无
膀胱膨出,无
结膜乳头增生,无
角膜表面三角形胬肉,无
腰部酸胀及无力,无
腰部缓慢增大的软肿块,无
深感觉障碍,无
四肢远端麻木、疼痛或异样感觉,无
咀嚼肌肥大,无
口腔痛,无
腭部穿孔,无
带状疱疹样外观,无
面部蝶形红斑,无
骨膜反应,无
肢端硬化,无
弥漫性系膜硬化,无
乳房硬化,无
关节面不规则硬化,无
面色觥白,无
舌胖有齿痕,无
光过敏,无
肥厚瘢痕,无
子宫收缩不良,无
阵发性子宫收缩,无
左上腹痛,无
前阴寒冷,无
疣状增殖,无
胎儿窘迫,无
短头畸形,无
唇皱褶增多畸形,无
阴囊红肿,无
阴茎硬结,无
眼前黑影,无
牙齿松动和脱落,无
牙脱位,无
口粘,无
椎间盘退行性变,无
腰脊椎疼痛,无
惧站立，喜依托,无
根性坐骨神经痛,无
胰腺纤维化,无
皮肤痣,无
雀斑,无
面部斑点,无
指甲呈筒形,无
后腹膜纤维化,无
腹腔种植,无
血道播散,无
皮肤色素沉着呈青铜色,无
胆红素升高,无
神志恍惚,无
食指半月甲呈粉红色,无
脐周阵发性绞痛,无
颌骨关节痛,无
颌骨呈“扇形”骨质破坏,无
假声现象,无
喉头发紧,无
颅内头痛,无
颅内钙化,无
持续颅内杂音,无
低血容量休克,无
小儿痒疹,无
痘疮,无
肠鸣音消失,无
纤维膜包裹,无
肠痉挛,无
小儿双下肢蜷曲,无
吟诗样语言,无
言语功能的部分丧失,无
假牙疼痛,无
睡觉后全身大汗淋漓,无
直肠疼痛,无
肛门坠胀,无
鼻咽异物,无
皮肤色素加深,无
肌束震颤,无
运动性兴奋或抑制,无
耳前淋巴结肿大,无
黄斑盘状变性,无
食管壁纤维化,无
右上腹持续性剧痛并向右肩部放射,无
胰石阻塞,无
眦部缺损或眦缺损,无
眼睑瘙痒,无
眼外转移,无
门齿间距增宽,无
牙缝增宽,无
牙齿小而稀疏,无
口燥咽干,无
眉弓凹陷,无
肠道功能紊乱,无
眶周瘀斑,无
眼睑肿胀且呈淡绿色,无
同向偏盲,无
同向性偏盲,无
大便干结呈算盘珠状,无
肝气郁结,无
咽部慢性充血,无
脓痰,无
夜间盗汗,无
阴户生疮,无
阴部灼热,无
小儿湿疹,无
干燥型湿疹,无
眼睑外翻,无
下睑外翻,无
血性耳漏,无
尿道口有白膜形成,无
尿道刺痒,无
尿道烧灼感,无
雄激素过少,无
血清睾酮浓度低下,无
牙齿萌出疼痛,无
突眼症,无
视近困难,无
青红肤色,无
去首高血压,无
心肌冬眠现象,无
钙离子内流,无
腕管综合征,无
骨无菌性坏死,无
口鼻生疮,无
子宫出血,无
有排卵性功血,无
经期提前,无
晕动症,无
晕轮效应,无
皮肤弹性差,无
汗出如油,无
假性前房积脓,无
豹纹状眼底,无
左下腹痛,无
脐窝湿润有臭味,无
脐周肿胀,无
脐周明显红肿变硬,无
脐周脓性分泌物较多,无
烫伤,无
恶病性痤疮,无
眼内有异物感,无
癫痫的全身强直-阵挛发作,无
癫痫的复杂部分性发作,无
癫痫的单纯部分性发作,无
腋毛毛干上有微小结节,无
腋毛变稀少,无
尿涩,无
阴道排液呈黑水样,无
小儿右上腹阵发性绞痛,无
咽喉部干燥刺痒,无
剧烈运动后腰痛,无
腰软不能直起,无
肌肉硬结,无
臀部酸痛,无
颅面骨畸形,无
腰酸背痛,无
双侧肾内痛,无
眼部胀痛,无
眉下垂或位置低,无
眶周水肿,无
远视屈光度数增加,无
口角和鼻周出现黄白色水疱,无
羊膜腔感染,无
口唇疱疹,无
眼球浮动现象,无
大动脉错位,无
精囊缩小,无
前列腺缩小变硬,无
寒凝收引,无
增殖体肥大,无
眼睑闭合不全,无
盆腔肿块,无
泪腺发炎,无
皮下脂肪坏死,无
瞳孔变形,无
年轻人的眼袋,无
弓形体感染,无
一侧阴囊内逐渐增大的无痛性肿块,无
无痛性阴囊内肿块,无
牙龈肿痛,无
血压波动大,无
特禀体质,无
局部静脉压痛,无
阴茎表浅性溃疡,无
指甲易碎,无
指（趾）甲缺失,无
喉头增大,无
骶骨处持续性疼痛,无
尿中有较多尿卟啉,无
全身衰竭,无
隐球菌囊膜多糖堆积,无
眼结膜红,无
咽喉痉挛,无
咀嚼肌痉挛,无
角膜烧伤,无
眼部烧伤感,无
酸烧伤,无
睑结膜出现灰白色膜,无
咽部肌肉运动障碍,无
屈光参差性弱视,无
斗鸡眼,无
背部长痘,无
皮肤弥漫性红肿,无
尿流中断,无
牙齿拥挤错位排列不齐,无
口腔唇系带粗大,无
锁合畸形,无
口腔难愈的白色片状物,无
口腔粘膜上白色较硬的隆起斑块,无
口腔念珠菌感染,无
硬脊膜膨出,无
眼球内斜,无
交叉注视,无
婴儿斜视,无
脑膜刺激症状,无
皮肤花斑样,无
毛发稀少,无
皮肤受累,无
循环衰竭,无
睫状充血,无
月经期间腰疼,无
经期头痛,无
轴性遗忘症,无
后发性遗忘,无
完全性遗忘症,无
皮质性遗忘症,无
眼袋,无
目痛,无
角膜异物,无
结膜异物,无
眼睑脓肿,无
牙冠呈半透明乳光色,无
牙齿萌出异常,无
牙齿颜色异常,无
牙齿呈黄色\浅灰色或深灰色,无
腰骶部酸痛,无
分离性遗忘,无
分离性恍惚状态和附体状态,无
声门以上的损伤,无
脑功能不全,无
脑干出血,无
下肢中枢性瘫痪,无
小腿和踝关节周围的紫红色瘀斑,无
小腿水肿,无
幻想失去时间和空间感觉,无
阴道脓性分泌物,无
乳房红肿热痛,无
中度或轻度头痛,无
眉弓囊肿,无
灰白大便,无
精索增粗肿胀,无
尿淀粉酶升高,无
黑头粉刺,无
角栓,无
关节僵直,无
关节强直,无
餐后血糖高,无
皮肤紫纹,无
呼吸速率减慢且规则,无
阴道黏膜膨胀,无
异型网织细胞,无
胰源性腹痛,无
腹腔积血,无
失血过多,无
怀孕时子宫异常增大,无
子宫增大明显（子宫增大超过胎龄）,无
飞蚊症,无
失明,无
睁眼困难,无
排便障碍,无
交替使用双眼,无
对红绿颜色分辨不清,无
读小字和辨色困难,无
鼻粘膜苍白水肿,无
鼻分泌物增多,无
鼻毛脱落,无
鼻甲肿胀,无
精神过敏,无
身体变形障碍,无
容易发生强迫性症状或疑病观念,无
睑结膜泪阜区灰黑色肿物,无
难治性溃疡,无
增殖腺肥大,无
咽鼓管堵塞,无
肩背痛,无
反射性腰痛,无
癌症晚期胃肠道症状,无
胃阴虚,无
胃糜烂,无
胆道梗阻,无
粘膜萎缩,无
小便不易排空,无
气虚体质,无
瞳孔不对称,无
儿童精神运动发育异常,无
前额头痛,无
潮红潮热,无
宫颈黏液脓性分泌物,无
讷吃,无
说话带鼻音,无
食物返流至鼻腔,无
喜怒无常,无
易哭,无
阴囊上有白色小疙瘩,无
牙齿数目不足,无
眼球挫伤,无
剧烈头痛,无
牙齿发黄,无
新生儿绿牙或棕褐色牙,无
气过水声,无
肢端角化,无
指（趾）环状缩窄带,无
坐立不安,无
迁移性脓肿,无
急性呼吸困难,无
室上性心律失常,无
鼻和喉部灼热感,无
缺氧缺血性神经损伤,无
血性腹水,无
晕厥反复发作,无
失音,无
蜕膜反应,无
角质化,无
趾远端呈球形,无
大写症,无
鳞状上皮,无
白晕,无
大角膜,无
混合型酸碱平衡紊乱,无
妊娠期的生理变化,无
椎间盘脱出,无
骶椎腰化,无
骶尾椎融合,无
胸椎腰化,无
皮肤瘀点,无
干燥斑,无
看东西变远,无
视近不能持久,无
腰骶疼痛,无
腰椎椎管狭窄,无
脊髓性间歇破行,无
脊柱生理弯曲消失,无
妊娠反应,无
定位神经体征,无
没有肛门,无
单角或双角子宫,无
听骨畸形,无
紧张性手抖,无
肛乳头肥大,无
息肉样损害,无
阳盛体质,无
肌衄,无
格阴于外,无
阳明热盛,无
完全流产,无
伴有生动鲜明的恐怖性幻视,无
进行性痴呆,无
注意障碍,无
社交敏感性障碍,无
过敏性皮炎,无
乳房肥大,无
肘关节畸形,无
肘关节不能屈曲,无
肘关节伸直位内翻角增大,无
不能转颈,无
颅外头痛,无
面下部头痛,无
枕部和颈后疼痛,无
头颈部剧痛,无
善悲,无
象限性偏盲,无
肌肉紧张性疼痛,无
劳累时腰部酸痛或胀痛,无
血脂异常,无
间歇性头痛,无
原发灶不明的转移灶,无
足趾屈曲挛缩,无
屈曲指,无
手指香肠型,无
指纹皱瘪,无
拇指三节,无
蹲下起来后眼前发黑,无
起搏频率增高,无
肝细胞索支架塌陷,无
子宫下垂,无
角质增厚,无
汗闭现象,无
发作性咳嗽,无
手背部皮肤发红肿胀,无
双足红肿热痛,无
神经伤,无
肘外侧夜间痛,无
四肢对称性软瘫,无
掌趾皮肤黄色角化物,无
体位性震颤,无
足部震颤,无
头部震颤,无
双手震颤,无
产褥期恶露,无
产褥期躁狂状态,无
产褥期谵妄状态,无
产褥期幻觉妄想状态,无
肝积水,无
肝细胞坏死,无
桶状胸,无
支气管肺泡音,无
小支气管痉挛,无
支气管以下的损伤,无
足趾伸屈时足部疼痛,无
扭伤,无
拇趾与二趾趾间距大,无
脉细数无力,无
足痛,无
人工流产术后出血,无
恶露,无
直肠肛门内胀痛不适,无
手内肌萎缩,无
醉酒,无
子宫呈葫芦状,无
子宫附件肿块,无
蛛网膜腔内囊肿,无
蛛网膜粘连,无
蛛网膜增厚,无
毛细血管搏动,无
特殊面痣,无
出血性丘疹,无
手足发抖,无
髋关节痛,无
长骨肿胀疼痛,无
侵蚀性骨破坏,无
内分泌功能亢进,无
中心性钙化,无
髋外侧酸胀,无
髓核脱水,无
腹壁广泛性钙质沉着,无
无痛性硬实结节,无
皮下沉积所出现的粟粒样结节,无
皮下指头至鸽蛋大的肿块结节,无
纤维性钙化结节,无
慢性肾衰竭,无
高度膨胀的毛细血管襻,无
肾小球体积增大,无
肾小球有病理形态改变,无
局部软组织浸润,无
无名指不明原因疼痛,无
胸骨后异物阻塞感及隐痛,无
胸骨后烧灼样痛,无
听觉疲劳,无
声带老化,无
心包膜发炎,无
大脑发育障碍,无
婴儿说话晚,无
坐骨大小孔区出现压痛,无
不完全性肠梗阻,无
闭袢性肠梗阻,无
髓质增生,无
不典型增生,无
黏液脓性痰,无
脊髓受压,无
上肢无力,无
上肢麻木,无
孕妇胸闷气短,无
孕妇腹部硬块,无
孕期便秘,无
溶骨性损害,无
隐球菌感染,无
巩膜小泡,无
巩膜水肿,无
巩膜充血,无
水痘样皮疹,无
骨气臌,无
死骨,无
社交恐惧,无
极速型心率,无
面部水肿,无
喂食困难,无
皮肤触痛,无
呕出物为紫蓝色,无
角膜灼伤刮伤,无
睑结膜充血露出黄色脓块,无
身体摇晃征,无
运动不足综合征,无
弹钢琴指(趾)征,无
阴囊坠胀痛,无
异位妊娠,无
尿妊娠试验阳性,无
尿分叉,无
尿潴留,无
长时间或剧烈运动后前足疼痛,无
足部肿胀压痛,无
足跟步行,无
内斜V征,无
强握反射,无
纵隔病变,无
纵膈气肿,无
皮肤轻度糜烂,无
情感高涨,无
孕妇小腹痛,无
孕妇非妊娠原因的腹痛,无
孕早期腹痛,无
痉挛性的肌张力增高,无
下肢神经性疼痛,无
神经干断裂,无
锥虫性“下疳”,无
口唇麻木,无
四肢血压脉搏不对称,无
大动脉供血障碍,无
气管间隙形成肿块,无
硬斑,无
室性早搏,无
频发房性早搏,无
肌肉肥大,无
腰椎骶化,无
颈静脉充盈,无
肘部外翻角增大,无
尿酸结晶,无
排便频率异常,无
先兆子宫破裂,无
子宫压痛,无
子宫破裂征象,无
烧灼性疼痛,无
异常矮小,无
先天性骨发育不良,无
尿道黏膜外翻,无
菌尿,无
骨皮质变薄,无
摸空症,无
药物依赖,无
排便不尽感,无
舌轻度外吐,无
眼球上翻并固定,无
足底烧灼感,无
对称性肌无力,无
尿液氨水味,无
膀胱刺激症,无
先兆早产,无
眼前冒金花,无
恶性胸水,无
鼓膜充血,无
气压伤,无
热痉挛,无
热衰竭,无
老练外貌,无
足跟蓝黑色或黑色斑点,无
手足多汗,无
瞳孔变白,无
拇指和食指不能对掌成完好的“O”形,无
写字或拿小物品困难,无
不能伸展拇指,无
绝经后子宫内膜增厚,无
抗内膜抗体阳性,无
下腹坠胀,无
盆腔沉重感,无
久不消退的红色皮肤疤,无
增生性瘢痕,无
锑性皮炎,无
皮质胶质增生,无
指甲夹伤,无
胸水,无
额横纹增深,无
宫颈软,无
电生理异常,无
氮质血症,无
单纯性上半身消瘦型,无
两侧颊部及颞部凹入,无
肘外侧肿痛及功能障碍,无
被迫体位,无
代偿作用,无
四肢电击感,无
泡样水肿,无
痉挛性便秘,无
